post_code,percent_population_exposed,date,Brand
3390,23.2,1/20/2024,Brand X
3400,52.38,1/20/2024,Brand X
3410,23.85,1/20/2024,Brand X
3420,22.48,1/20/2024,Brand X
3430,41.15,1/20/2024,Brand X
3440,38.58,1/20/2024,Brand X
3450,56.83,1/20/2024,Brand X
3460,61.92,1/20/2024,Brand X
3470,21.93,1/20/2024,Brand X
3480,23.97,1/20/2024,Brand X
3490,20.59,1/20/2024,Brand X
3500,20.78,1/20/2024,Brand X
3515,22.12,1/20/2024,Brand X
3530,56.7,1/20/2024,Brand X
3545,50.1,1/20/2024,Brand X
3560,22.57,1/20/2024,Brand X
3575,56.22,1/20/2024,Brand X
3590,57.86,1/20/2024,Brand X
3605,24.4,1/20/2024,Brand X
3620,24.46,1/20/2024,Brand X
3635,20.57,1/20/2024,Brand X
3650,63.98,1/20/2024,Brand X
3665,48.96,1/20/2024,Brand X
3680,21.85,1/20/2024,Brand X
3695,21.57,1/20/2024,Brand X
3710,45.95,1/20/2024,Brand X
3725,23.97,1/20/2024,Brand X
3740,21.6,1/20/2024,Brand X
3755,55.13,1/20/2024,Brand X
3770,21.82,1/20/2024,Brand X
3785,22.84,1/20/2024,Brand X
3800,55.37,1/20/2024,Brand X
3815,39.1,1/20/2024,Brand X
3830,21.24,1/20/2024,Brand X
3845,57.92,1/20/2024,Brand X
3860,50.86,1/20/2024,Brand X
3875,20.91,1/20/2024,Brand X
3890,22.31,1/20/2024,Brand X
3905,41.31,1/20/2024,Brand X
3920,21.84,1/20/2024,Brand X
3935,21.02,1/20/2024,Brand X
3950,55.15,1/20/2024,Brand X
3965,24.28,1/20/2024,Brand X
3980,61.42,1/20/2024,Brand X
3995,20.64,1/20/2024,Brand X
4000,20.75,1/20/2024,Brand X
4005,38.94,1/20/2024,Brand X
4010,54.44,1/20/2024,Brand X
4015,56.93,1/20/2024,Brand X
4020,33.98,1/20/2024,Brand X
4025,22.6,1/20/2024,Brand X
4030,21.38,1/20/2024,Brand X
4035,20.59,1/20/2024,Brand X
4040,55.77,1/20/2024,Brand X
4045,21.79,1/20/2024,Brand X
4050,23.87,1/20/2024,Brand X
4055,57.64,1/20/2024,Brand X
4060,37.6,1/20/2024,Brand X
4065,21.8,1/20/2024,Brand X
4070,61.53,1/20/2024,Brand X
4075,24.11,1/20/2024,Brand X
4080,24.45,1/20/2024,Brand X
4085,48.13,1/20/2024,Brand X
4090,21.81,1/20/2024,Brand X
4095,20.58,1/20/2024,Brand X
4100,21.49,1/20/2024,Brand X
4105,21.61,1/20/2024,Brand X
4110,38.15,1/20/2024,Brand X
4115,36.53,1/20/2024,Brand X
4120,53.51,1/20/2024,Brand X
4125,21.22,1/20/2024,Brand X
4130,22.5,1/20/2024,Brand X
4135,22.36,1/20/2024,Brand X
4140,23.16,1/20/2024,Brand X
4145,22.93,1/20/2024,Brand X
4150,30.75,1/20/2024,Brand X
4155,57.34,1/20/2024,Brand X
4160,60.19,1/20/2024,Brand X
4165,52.72,1/20/2024,Brand X
4170,58.32,1/20/2024,Brand X
4175,21.92,1/20/2024,Brand X
4180,23.84,1/20/2024,Brand X
4185,22.69,1/20/2024,Brand X
4190,32.96,1/20/2024,Brand X
4195,20.51,1/20/2024,Brand X
4200,39.07,1/20/2024,Brand X
4210,53.67,1/20/2024,Brand X
4220,22.49,1/20/2024,Brand X
4230,42.51,1/20/2024,Brand X
4240,47.94,1/20/2024,Brand X
4250,46.07,1/20/2024,Brand X
4260,58.03,1/20/2024,Brand X
4270,55.7,1/20/2024,Brand X
4280,37.74,1/20/2024,Brand X
4290,20.81,1/20/2024,Brand X
4300,48.36,1/20/2024,Brand X
4310,21.98,1/20/2024,Brand X
4320,30.93,1/20/2024,Brand X
4330,37.07,1/20/2024,Brand X
4340,21.01,1/20/2024,Brand X
4350,21.19,1/20/2024,Brand X
4360,37.11,1/20/2024,Brand X
4370,24.2,1/20/2024,Brand X
4380,35.21,1/20/2024,Brand X
4390,21.64,1/20/2024,Brand X
4400,20.78,1/20/2024,Brand X
4410,21.49,1/20/2024,Brand X
4420,50.69,1/20/2024,Brand X
4430,23.87,1/20/2024,Brand X
4440,22.06,1/20/2024,Brand X
4450,31.98,1/20/2024,Brand X
4460,53.25,1/20/2024,Brand X
4470,24.18,1/20/2024,Brand X
4480,51.83,1/20/2024,Brand X
4490,24.28,1/20/2024,Brand X
4500,22.03,1/20/2024,Brand X
4515,22.96,1/20/2024,Brand X
4530,20.66,1/20/2024,Brand X
4545,24.3,1/20/2024,Brand X
4560,29.56,1/20/2024,Brand X
4575,60.88,1/20/2024,Brand X
4590,20.96,1/20/2024,Brand X
4605,21.35,1/20/2024,Brand X
4620,24.07,1/20/2024,Brand X
4635,46.43,1/20/2024,Brand X
4650,24.17,1/20/2024,Brand X
4665,38.07,1/20/2024,Brand X
4680,34.82,1/20/2024,Brand X
4695,21.5,1/20/2024,Brand X
4710,23.61,1/20/2024,Brand X
4725,23.06,1/20/2024,Brand X
4740,22.03,1/20/2024,Brand X
4755,48.17,1/20/2024,Brand X
4770,20.52,1/20/2024,Brand X
4785,59.23,1/20/2024,Brand X
4800,23.39,1/20/2024,Brand X
4820,20.76,1/20/2024,Brand X
4840,49.63,1/20/2024,Brand X
4860,59.28,1/20/2024,Brand X
4880,24.41,1/20/2024,Brand X
4900,23.2,1/20/2024,Brand X
4920,22.61,1/20/2024,Brand X
4940,22.65,1/20/2024,Brand X
4960,20.92,1/20/2024,Brand X
4980,24.27,1/20/2024,Brand X
5000,23.33,1/20/2024,Brand X
5005,23.47,1/20/2024,Brand X
5010,24.19,1/20/2024,Brand X
5015,22.04,1/20/2024,Brand X
5020,23.56,1/20/2024,Brand X
5025,61.61,1/20/2024,Brand X
5030,23.43,1/20/2024,Brand X
5035,22.42,1/20/2024,Brand X
5040,58.22,1/20/2024,Brand X
5045,24.3,1/20/2024,Brand X
5050,21.96,1/20/2024,Brand X
5055,56.93,1/20/2024,Brand X
5060,20.61,1/20/2024,Brand X
5065,23.1,1/20/2024,Brand X
5070,21.93,1/20/2024,Brand X
5075,22.93,1/20/2024,Brand X
5080,55.81,1/20/2024,Brand X
5085,24.34,1/20/2024,Brand X
5090,20.5,1/20/2024,Brand X
5095,60.27,1/20/2024,Brand X
5100,23.6,1/20/2024,Brand X
5105,39.98,1/20/2024,Brand X
5110,22.05,1/20/2024,Brand X
5115,54.24,1/20/2024,Brand X
5120,60.74,1/20/2024,Brand X
5125,24,1/20/2024,Brand X
5130,24.48,1/20/2024,Brand X
5135,22.07,1/20/2024,Brand X
5140,22.12,1/20/2024,Brand X
5145,20.61,1/20/2024,Brand X
5150,21.81,1/20/2024,Brand X
5155,21.71,1/20/2024,Brand X
5160,36.86,1/20/2024,Brand X
5165,54.82,1/20/2024,Brand X
5170,20.73,1/20/2024,Brand X
5175,23.3,1/20/2024,Brand X
5180,21.07,1/20/2024,Brand X
5185,54.41,1/20/2024,Brand X
5190,20.82,1/20/2024,Brand X
5195,20.66,1/20/2024,Brand X
5200,54.82,1/20/2024,Brand X
5215,24.21,1/20/2024,Brand X
5230,59.39,1/20/2024,Brand X
5245,33.8,1/20/2024,Brand X
5260,43.49,1/20/2024,Brand X
5275,57.16,1/20/2024,Brand X
5290,21.7,1/20/2024,Brand X
5305,21.59,1/20/2024,Brand X
5320,36.37,1/20/2024,Brand X
5335,50.92,1/20/2024,Brand X
5350,22.5,1/20/2024,Brand X
5365,24.21,1/20/2024,Brand X
5380,43.59,1/20/2024,Brand X
5395,21.83,1/20/2024,Brand X
5410,20.75,1/20/2024,Brand X
5425,55.15,1/20/2024,Brand X
5440,43.59,1/20/2024,Brand X
5455,23.52,1/20/2024,Brand X
5470,61.58,1/20/2024,Brand X
5485,54.97,1/20/2024,Brand X
5500,58.75,1/20/2024,Brand X
5515,59.02,1/20/2024,Brand X
5530,29.73,1/20/2024,Brand X
5545,23.3,1/20/2024,Brand X
5560,22.78,1/20/2024,Brand X
5575,22.75,1/20/2024,Brand X
5590,21.02,1/20/2024,Brand X
5605,22.19,1/20/2024,Brand X
5620,22.66,1/20/2024,Brand X
5635,21.94,1/20/2024,Brand X
5650,21.14,1/20/2024,Brand X
5665,22.52,1/20/2024,Brand X
5680,21.1,1/20/2024,Brand X
5695,21.93,1/20/2024,Brand X
5710,21.63,1/20/2024,Brand X
5725,62.02,1/20/2024,Brand X
5740,34.58,1/20/2024,Brand X
5755,22.23,1/20/2024,Brand X
5770,22.79,1/20/2024,Brand X
5785,23.04,1/20/2024,Brand X
5800,23.89,1/20/2024,Brand X
5820,20.84,1/20/2024,Brand X
5840,24.27,1/20/2024,Brand X
5860,21.24,1/20/2024,Brand X
5880,23.32,1/20/2024,Brand X
5900,24.21,1/20/2024,Brand X
5920,21.74,1/20/2024,Brand X
5940,22.56,1/20/2024,Brand X
5960,21.54,1/20/2024,Brand X
5980,24.08,1/20/2024,Brand X
6000,23.64,1/20/2024,Brand X
6005,50.34,1/20/2024,Brand X
6010,40.08,1/20/2024,Brand X
6015,22.28,1/20/2024,Brand X
6020,52.93,1/20/2024,Brand X
6025,20.67,1/20/2024,Brand X
6030,24.34,1/20/2024,Brand X
6035,23.08,1/20/2024,Brand X
6040,45.93,1/20/2024,Brand X
6045,57.85,1/20/2024,Brand X
6050,22.87,1/20/2024,Brand X
6055,22.93,1/20/2024,Brand X
6060,38.25,1/20/2024,Brand X
6065,22.34,1/20/2024,Brand X
6070,22.12,1/20/2024,Brand X
6075,21.26,1/20/2024,Brand X
6080,33.86,1/20/2024,Brand X
6085,39.82,1/20/2024,Brand X
6090,23.39,1/20/2024,Brand X
6095,38.34,1/20/2024,Brand X
6100,22.98,1/20/2024,Brand X
6105,39.09,1/20/2024,Brand X
6110,23.58,1/20/2024,Brand X
6115,43.06,1/20/2024,Brand X
6120,23.32,1/20/2024,Brand X
6125,40.3,1/20/2024,Brand X
6130,21.64,1/20/2024,Brand X
6135,22.7,1/20/2024,Brand X
6140,22.44,1/20/2024,Brand X
6145,21.61,1/20/2024,Brand X
6150,23.96,1/20/2024,Brand X
6155,55.06,1/20/2024,Brand X
6160,22.22,1/20/2024,Brand X
6165,39.24,1/20/2024,Brand X
6170,22.54,1/20/2024,Brand X
6175,22.29,1/20/2024,Brand X
6180,20.83,1/20/2024,Brand X
6185,43.54,1/20/2024,Brand X
6190,38.51,1/20/2024,Brand X
6195,32.73,1/20/2024,Brand X
6200,21.18,1/20/2024,Brand X
6215,62.04,1/20/2024,Brand X
6230,23.14,1/20/2024,Brand X
6245,59.28,1/20/2024,Brand X
6260,42.55,1/20/2024,Brand X
6275,50.24,1/20/2024,Brand X
6290,23.78,1/20/2024,Brand X
6305,20.92,1/20/2024,Brand X
6320,21.26,1/20/2024,Brand X
6335,59.46,1/20/2024,Brand X
6350,21.84,1/20/2024,Brand X
6365,46.62,1/20/2024,Brand X
6380,22.91,1/20/2024,Brand X
6395,22.31,1/20/2024,Brand X
6410,38.98,1/20/2024,Brand X
6425,20.51,1/20/2024,Brand X
6440,50.63,1/20/2024,Brand X
6455,51.86,1/20/2024,Brand X
6470,21.75,1/20/2024,Brand X
6485,20.66,1/20/2024,Brand X
6500,21.89,1/20/2024,Brand X
6520,24.03,1/20/2024,Brand X
6540,21.67,1/20/2024,Brand X
6560,23.92,1/20/2024,Brand X
6580,22.07,1/20/2024,Brand X
6600,22.02,1/20/2024,Brand X
6620,21.85,1/20/2024,Brand X
6640,39.58,1/20/2024,Brand X
6660,20.62,1/20/2024,Brand X
6680,23.9,1/20/2024,Brand X
6700,20.52,1/20/2024,Brand X
6720,22.73,1/20/2024,Brand X
6740,44.5,1/20/2024,Brand X
6760,20.57,1/20/2024,Brand X
6780,22.67,1/20/2024,Brand X
6800,41.1,1/20/2024,Brand X
6820,22.54,1/20/2024,Brand X
6840,22.89,1/20/2024,Brand X
6860,22.24,1/20/2024,Brand X
6880,20.94,1/20/2024,Brand X
6900,50.62,1/20/2024,Brand X
6920,23.86,1/20/2024,Brand X
6940,23.53,1/20/2024,Brand X
6960,21.93,1/20/2024,Brand X
6980,22.23,1/20/2024,Brand X
7000,23.97,1/20/2024,Brand X
7005,21.35,1/20/2024,Brand X
7010,21.04,1/20/2024,Brand X
7015,23.07,1/20/2024,Brand X
7020,24.33,1/20/2024,Brand X
7025,23.03,1/20/2024,Brand X
7030,22.58,1/20/2024,Brand X
7035,23.32,1/20/2024,Brand X
7040,60.01,1/20/2024,Brand X
7045,24.43,1/20/2024,Brand X
7050,24.03,1/20/2024,Brand X
7055,45.26,1/20/2024,Brand X
7060,23.49,1/20/2024,Brand X
7065,23.32,1/20/2024,Brand X
7070,21.73,1/20/2024,Brand X
7075,20.83,1/20/2024,Brand X
7080,32.45,1/20/2024,Brand X
7085,55.8,1/20/2024,Brand X
7090,32.22,1/20/2024,Brand X
7095,48.78,1/20/2024,Brand X
7100,22.25,1/20/2024,Brand X
7110,52.1,1/20/2024,Brand X
7120,47.48,1/20/2024,Brand X
7130,22.76,1/20/2024,Brand X
7140,24.06,1/20/2024,Brand X
7150,21.24,1/20/2024,Brand X
7160,46.62,1/20/2024,Brand X
7170,21.75,1/20/2024,Brand X
7180,23.21,1/20/2024,Brand X
7190,60.78,1/20/2024,Brand X
7200,21.47,1/20/2024,Brand X
7210,38.43,1/20/2024,Brand X
7220,21.73,1/20/2024,Brand X
7230,23.72,1/20/2024,Brand X
7240,38.73,1/20/2024,Brand X
7250,24.35,1/20/2024,Brand X
7260,20.73,1/20/2024,Brand X
7270,24.26,1/20/2024,Brand X
7280,20.75,1/20/2024,Brand X
7290,39.29,1/20/2024,Brand X
7300,59.34,1/20/2024,Brand X
7315,33.6,1/20/2024,Brand X
7330,40.87,1/20/2024,Brand X
7345,21.91,1/20/2024,Brand X
7360,44.77,1/20/2024,Brand X
7375,46.74,1/20/2024,Brand X
7390,53.21,1/20/2024,Brand X
7405,21.11,1/20/2024,Brand X
7420,22.34,1/20/2024,Brand X
7435,21.4,1/20/2024,Brand X
7450,34.83,1/20/2024,Brand X
7465,23.69,1/20/2024,Brand X
7480,62.35,1/20/2024,Brand X
7495,22.49,1/20/2024,Brand X
7510,24.26,1/20/2024,Brand X
7525,24.22,1/20/2024,Brand X
7540,41.11,1/20/2024,Brand X
7555,22.96,1/20/2024,Brand X
7570,21.31,1/20/2024,Brand X
7585,21.36,1/20/2024,Brand X
7600,21.08,1/20/2024,Brand X
7615,36.67,1/20/2024,Brand X
7630,55.06,1/20/2024,Brand X
7645,23.25,1/20/2024,Brand X
7660,23.7,1/20/2024,Brand X
7675,21.56,1/20/2024,Brand X
7690,22.55,1/20/2024,Brand X
7705,41.26,1/20/2024,Brand X
7720,58.87,1/20/2024,Brand X
7735,23.05,1/20/2024,Brand X
7750,20.69,1/20/2024,Brand X
7765,21.17,1/20/2024,Brand X
7780,47.12,1/20/2024,Brand X
7795,21.68,1/20/2024,Brand X
7810,33.1,1/20/2024,Brand X
7825,61.9,1/20/2024,Brand X
7840,21.58,1/20/2024,Brand X
7855,21.78,1/20/2024,Brand X
7870,21.14,1/20/2024,Brand X
7885,49.01,1/20/2024,Brand X
7900,52.81,1/20/2024,Brand X
7915,23.11,1/20/2024,Brand X
7930,46.08,1/20/2024,Brand X
7945,37.77,1/20/2024,Brand X
7960,23.13,1/20/2024,Brand X
7975,22.36,1/20/2024,Brand X
7990,22.19,1/20/2024,Brand X
800,48.38,1/21/2024,Brand X
805,25.83,1/21/2024,Brand X
810,41.64,1/21/2024,Brand X
815,22.76,1/21/2024,Brand X
820,25.09,1/21/2024,Brand X
825,23.68,1/21/2024,Brand X
830,39.18,1/21/2024,Brand X
835,40.66,1/21/2024,Brand X
840,22.52,1/21/2024,Brand X
845,56.88,1/21/2024,Brand X
850,37.02,1/21/2024,Brand X
855,43.35,1/21/2024,Brand X
860,25.65,1/21/2024,Brand X
865,24.02,1/21/2024,Brand X
870,22.02,1/21/2024,Brand X
875,47.12,1/21/2024,Brand X
880,24.38,1/21/2024,Brand X
885,25.56,1/21/2024,Brand X
890,44.95,1/21/2024,Brand X
895,22.27,1/21/2024,Brand X
900,24.7,1/21/2024,Brand X
915,25.11,1/21/2024,Brand X
930,51.89,1/21/2024,Brand X
945,47.85,1/21/2024,Brand X
960,61.21,1/21/2024,Brand X
975,22.62,1/21/2024,Brand X
990,24.94,1/21/2024,Brand X
2000,23.08,1/21/2024,Brand X
2005,53.9,1/21/2024,Brand X
2010,54.59,1/21/2024,Brand X
2015,59.27,1/21/2024,Brand X
2020,37.15,1/21/2024,Brand X
2025,24.14,1/21/2024,Brand X
2030,32.97,1/21/2024,Brand X
2035,25.65,1/21/2024,Brand X
2040,23.6,1/21/2024,Brand X
2045,22.27,1/21/2024,Brand X
2050,22.85,1/21/2024,Brand X
2055,23.38,1/21/2024,Brand X
2060,59.61,1/21/2024,Brand X
2065,23.11,1/21/2024,Brand X
2070,35.2,1/21/2024,Brand X
2075,55.72,1/21/2024,Brand X
2080,49.3,1/21/2024,Brand X
2085,36.33,1/21/2024,Brand X
2090,23.38,1/21/2024,Brand X
2095,22.43,1/21/2024,Brand X
2100,22.44,1/21/2024,Brand X
2105,24.37,1/21/2024,Brand X
2110,33.06,1/21/2024,Brand X
2115,25.75,1/21/2024,Brand X
2120,25.11,1/21/2024,Brand X
2125,25.42,1/21/2024,Brand X
2130,24.55,1/21/2024,Brand X
2135,52.84,1/21/2024,Brand X
2140,42.22,1/21/2024,Brand X
2145,63.58,1/21/2024,Brand X
2150,25.02,1/21/2024,Brand X
2155,24.77,1/21/2024,Brand X
2160,24.79,1/21/2024,Brand X
2165,53.2,1/21/2024,Brand X
2170,56.58,1/21/2024,Brand X
2175,25.49,1/21/2024,Brand X
2180,49.95,1/21/2024,Brand X
2185,22.07,1/21/2024,Brand X
2190,42.47,1/21/2024,Brand X
2195,41.42,1/21/2024,Brand X
2200,24.92,1/21/2024,Brand X
2205,49.71,1/21/2024,Brand X
2210,52.78,1/21/2024,Brand X
2215,48.09,1/21/2024,Brand X
2220,25.57,1/21/2024,Brand X
2225,48.5,1/21/2024,Brand X
2230,48.41,1/21/2024,Brand X
2235,25.65,1/21/2024,Brand X
2240,38.4,1/21/2024,Brand X
2245,37.67,1/21/2024,Brand X
2250,39.87,1/21/2024,Brand X
2255,43.32,1/21/2024,Brand X
2260,60.67,1/21/2024,Brand X
2265,23.99,1/21/2024,Brand X
2270,42.49,1/21/2024,Brand X
2275,49.93,1/21/2024,Brand X
2280,47.47,1/21/2024,Brand X
2285,41.11,1/21/2024,Brand X
2290,24.68,1/21/2024,Brand X
2295,58.8,1/21/2024,Brand X
2300,24.33,1/21/2024,Brand X
2310,44.27,1/21/2024,Brand X
2320,33.31,1/21/2024,Brand X
2330,36.06,1/21/2024,Brand X
2340,24.66,1/21/2024,Brand X
2350,36.86,1/21/2024,Brand X
2360,47.06,1/21/2024,Brand X
2370,24.3,1/21/2024,Brand X
2380,25.61,1/21/2024,Brand X
2390,25.45,1/21/2024,Brand X
2400,25.35,1/21/2024,Brand X
2410,22.53,1/21/2024,Brand X
2420,25.62,1/21/2024,Brand X
2430,24.65,1/21/2024,Brand X
2440,30.15,1/21/2024,Brand X
2450,25.44,1/21/2024,Brand X
2460,23.57,1/21/2024,Brand X
2470,61.83,1/21/2024,Brand X
2480,25.83,1/21/2024,Brand X
2490,22.15,1/21/2024,Brand X
2500,23.27,1/21/2024,Brand X
2510,54.27,1/21/2024,Brand X
2520,37.33,1/21/2024,Brand X
2530,54.24,1/21/2024,Brand X
2540,24.98,1/21/2024,Brand X
2550,22.45,1/21/2024,Brand X
2560,22.63,1/21/2024,Brand X
2570,48.42,1/21/2024,Brand X
2580,25.75,1/21/2024,Brand X
2590,40.64,1/21/2024,Brand X
2600,38.63,1/21/2024,Brand X
2601,35.75,1/21/2024,Brand X
2602,22.84,1/21/2024,Brand X
2603,25.82,1/21/2024,Brand X
2604,22.85,1/21/2024,Brand X
2605,22.49,1/21/2024,Brand X
2606,24.15,1/21/2024,Brand X
2607,24.19,1/21/2024,Brand X
2608,24.95,1/21/2024,Brand X
2609,25.62,1/21/2024,Brand X
2610,22.27,1/21/2024,Brand X
2611,24.86,1/21/2024,Brand X
2612,22.46,1/21/2024,Brand X
2613,23.98,1/21/2024,Brand X
2614,45.07,1/21/2024,Brand X
2615,53.55,1/21/2024,Brand X
2616,56.68,1/21/2024,Brand X
2617,22.28,1/21/2024,Brand X
2618,43.51,1/21/2024,Brand X
2619,22.19,1/21/2024,Brand X
2620,52.31,1/21/2024,Brand X
2630,25.63,1/21/2024,Brand X
2640,24.72,1/21/2024,Brand X
2650,35.09,1/21/2024,Brand X
2660,22.15,1/21/2024,Brand X
2670,25.21,1/21/2024,Brand X
2680,22.38,1/21/2024,Brand X
2690,59.01,1/21/2024,Brand X
2700,33.9,1/21/2024,Brand X
2710,23.28,1/21/2024,Brand X
2720,24.38,1/21/2024,Brand X
2730,40.17,1/21/2024,Brand X
2740,22.62,1/21/2024,Brand X
2750,24.75,1/21/2024,Brand X
2760,23.18,1/21/2024,Brand X
2770,23.93,1/21/2024,Brand X
2780,52.59,1/21/2024,Brand X
2790,24.73,1/21/2024,Brand X
2800,45.41,1/21/2024,Brand X
2815,23.32,1/21/2024,Brand X
2830,22.96,1/21/2024,Brand X
2845,34.65,1/21/2024,Brand X
2860,23.15,1/21/2024,Brand X
2875,23.32,1/21/2024,Brand X
2890,23.24,1/21/2024,Brand X
2900,25.09,1/21/2024,Brand X
2902,36.79,1/21/2024,Brand X
2904,24.99,1/21/2024,Brand X
2905,38.12,1/21/2024,Brand X
2906,23.42,1/21/2024,Brand X
2908,60.64,1/21/2024,Brand X
2910,24.3,1/21/2024,Brand X
2912,25.17,1/21/2024,Brand X
2914,24.15,1/21/2024,Brand X
2916,24.07,1/21/2024,Brand X
2918,24.44,1/21/2024,Brand X
2920,23.73,1/21/2024,Brand X
2935,56.4,1/21/2024,Brand X
2950,25.15,1/21/2024,Brand X
2965,40.98,1/21/2024,Brand X
2980,51.68,1/21/2024,Brand X
2995,50.5,1/21/2024,Brand X
3000,25.8,1/21/2024,Brand X
3005,23.57,1/21/2024,Brand X
3010,48.71,1/21/2024,Brand X
3015,59.26,1/21/2024,Brand X
3020,23.07,1/21/2024,Brand X
3025,37.87,1/21/2024,Brand X
3030,25.88,1/21/2024,Brand X
3035,25.08,1/21/2024,Brand X
3040,23.72,1/21/2024,Brand X
3045,37.96,1/21/2024,Brand X
3050,23.5,1/21/2024,Brand X
3055,23.42,1/21/2024,Brand X
3060,23.13,1/21/2024,Brand X
3065,52.66,1/21/2024,Brand X
3070,22.95,1/21/2024,Brand X
3075,24.63,1/21/2024,Brand X
3080,25.37,1/21/2024,Brand X
3085,44.88,1/21/2024,Brand X
3090,24.26,1/21/2024,Brand X
3095,22.85,1/21/2024,Brand X
3100,48.83,1/21/2024,Brand X
3105,23.91,1/21/2024,Brand X
3110,23.66,1/21/2024,Brand X
3115,25.95,1/21/2024,Brand X
3120,35.38,1/21/2024,Brand X
3125,60.7,1/21/2024,Brand X
3130,22.99,1/21/2024,Brand X
3135,22.32,1/21/2024,Brand X
3140,22.62,1/21/2024,Brand X
3145,60.34,1/21/2024,Brand X
3150,57.83,1/21/2024,Brand X
3155,62,1/21/2024,Brand X
3160,30.5,1/21/2024,Brand X
3165,60.67,1/21/2024,Brand X
3170,46.35,1/21/2024,Brand X
3175,25.05,1/21/2024,Brand X
3180,62.43,1/21/2024,Brand X
3185,24.08,1/21/2024,Brand X
3190,25.85,1/21/2024,Brand X
3195,56.41,1/21/2024,Brand X
3200,24.35,1/21/2024,Brand X
3205,52.7,1/21/2024,Brand X
3210,48.85,1/21/2024,Brand X
3215,25.83,1/21/2024,Brand X
3220,23.76,1/21/2024,Brand X
3225,25.31,1/21/2024,Brand X
3230,23.6,1/21/2024,Brand X
3235,24.63,1/21/2024,Brand X
3240,49.29,1/21/2024,Brand X
3245,56.21,1/21/2024,Brand X
3250,24.58,1/21/2024,Brand X
3260,23.64,1/21/2024,Brand X
3270,40.9,1/21/2024,Brand X
3280,24.5,1/21/2024,Brand X
3290,25.28,1/21/2024,Brand X
3300,58.22,1/21/2024,Brand X
3310,42.33,1/21/2024,Brand X
3320,54.05,1/21/2024,Brand X
3330,23,1/21/2024,Brand X
3340,58.6,1/21/2024,Brand X
3350,24.54,1/21/2024,Brand X
3360,23.87,1/21/2024,Brand X
3370,25.84,1/21/2024,Brand X
3380,22.31,1/21/2024,Brand X
3390,25.9,1/21/2024,Brand X
3400,37.59,1/21/2024,Brand X
3410,25.92,1/21/2024,Brand X
3420,24.68,1/21/2024,Brand X
3430,47.81,1/21/2024,Brand X
3440,58.09,1/21/2024,Brand X
3450,37.85,1/21/2024,Brand X
3460,40.12,1/21/2024,Brand X
3470,22.35,1/21/2024,Brand X
3480,24.5,1/21/2024,Brand X
3490,25.45,1/21/2024,Brand X
3500,25.53,1/21/2024,Brand X
3515,23.42,1/21/2024,Brand X
3530,35.25,1/21/2024,Brand X
3545,61.21,1/21/2024,Brand X
3560,25.54,1/21/2024,Brand X
3575,47.9,1/21/2024,Brand X
3590,52.92,1/21/2024,Brand X
3605,25.4,1/21/2024,Brand X
3620,23.98,1/21/2024,Brand X
3635,22.59,1/21/2024,Brand X
3650,54.87,1/21/2024,Brand X
3665,47.92,1/21/2024,Brand X
3680,25.43,1/21/2024,Brand X
3695,23.89,1/21/2024,Brand X
3710,37.24,1/21/2024,Brand X
3725,23.19,1/21/2024,Brand X
3740,22.7,1/21/2024,Brand X
3755,52.3,1/21/2024,Brand X
3770,23.48,1/21/2024,Brand X
3785,24.76,1/21/2024,Brand X
3800,60.04,1/21/2024,Brand X
3815,52.3,1/21/2024,Brand X
3830,23.09,1/21/2024,Brand X
3845,34.38,1/21/2024,Brand X
3860,44.33,1/21/2024,Brand X
3875,25.84,1/21/2024,Brand X
3890,22.99,1/21/2024,Brand X
3905,59.55,1/21/2024,Brand X
3920,23.04,1/21/2024,Brand X
3935,24.55,1/21/2024,Brand X
3950,52.08,1/21/2024,Brand X
3965,22.36,1/21/2024,Brand X
3980,48.95,1/21/2024,Brand X
3995,23.78,1/21/2024,Brand X
4000,22.22,1/21/2024,Brand X
4005,46.66,1/21/2024,Brand X
4010,45.72,1/21/2024,Brand X
4015,54.34,1/21/2024,Brand X
4020,36.05,1/21/2024,Brand X
4025,24.15,1/21/2024,Brand X
4030,25.61,1/21/2024,Brand X
4035,23.53,1/21/2024,Brand X
4040,58.08,1/21/2024,Brand X
4045,25.07,1/21/2024,Brand X
4050,25.8,1/21/2024,Brand X
4055,35.5,1/21/2024,Brand X
4060,52.73,1/21/2024,Brand X
4065,25.26,1/21/2024,Brand X
4070,59.54,1/21/2024,Brand X
4075,25.95,1/21/2024,Brand X
4080,24.54,1/21/2024,Brand X
4085,59.97,1/21/2024,Brand X
4090,23.61,1/21/2024,Brand X
4095,22.12,1/21/2024,Brand X
4100,25.07,1/21/2024,Brand X
4105,24.96,1/21/2024,Brand X
4110,43.87,1/21/2024,Brand X
4115,35.82,1/21/2024,Brand X
4120,45.97,1/21/2024,Brand X
4125,25.17,1/21/2024,Brand X
4130,24.28,1/21/2024,Brand X
4135,23.47,1/21/2024,Brand X
4140,25.69,1/21/2024,Brand X
4145,22.06,1/21/2024,Brand X
4150,41.74,1/21/2024,Brand X
4155,43.33,1/21/2024,Brand X
4160,47.03,1/21/2024,Brand X
4165,49.72,1/21/2024,Brand X
4170,46.9,1/21/2024,Brand X
4175,24.59,1/21/2024,Brand X
4180,23.06,1/21/2024,Brand X
4185,24.22,1/21/2024,Brand X
4190,50.26,1/21/2024,Brand X
4195,22.95,1/21/2024,Brand X
4200,39.04,1/21/2024,Brand X
4210,51.23,1/21/2024,Brand X
